 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510530 Luciara
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";90;94;184
"De 5 a 9 anos";96;102;198
"De 10 a 14 anos";106;96;202
"De 15 a 19 anos";114;92;206
"De 20 a 24 anos";99;87;186
"De 25 a 29 anos";91;85;176
"De 30 a 34 anos";89;73;162
"De 35 a 39 anos";84;67;151
"De 40 a 44 anos";66;72;138
"De 45 a 49 anos";59;65;124
"De 50 a 54 anos";61;60;121
"De 55 a 59 anos";53;57;110
"De 60 a 64 anos";41;45;86
"De 65 a 69 anos";28;22;50
"De 70 a 74 anos";21;18;39
"De 75 a 79 anos";20;18;38
"De 80 anos ou mais";25;17;42
"Total";1143;1070;2213
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

