 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431514 Presidente Lucena
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;68;140
"De 5 a 9 anos";80;78;158
"De 10 a 14 anos";99;85;184
"De 15 a 19 anos";123;92;215
"De 20 a 24 anos";124;96;220
"De 25 a 29 anos";92;87;179
"De 30 a 34 anos";91;87;178
"De 35 a 39 anos";103;81;184
"De 40 a 44 anos";109;96;205
"De 45 a 49 anos";98;92;190
"De 50 a 54 anos";98;71;169
"De 55 a 59 anos";68;53;121
"De 60 a 64 anos";39;38;77
"De 65 a 69 anos";30;37;67
"De 70 a 74 anos";24;38;62
"De 75 a 79 anos";19;24;43
"De 80 anos ou mais";16;31;47
"Total";1285;1154;2439
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

