 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280490 Pacatuba
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";674;645;1319
"De 5 a 9 anos";658;611;1269
"De 10 a 14 anos";633;565;1198
"De 15 a 19 anos";608;593;1201
"De 20 a 24 anos";709;668;1377
"De 25 a 29 anos";652;648;1300
"De 30 a 34 anos";593;611;1204
"De 35 a 39 anos";605;603;1208
"De 40 a 44 anos";487;480;967
"De 45 a 49 anos";391;384;775
"De 50 a 54 anos";371;305;676
"De 55 a 59 anos";270;269;539
"De 60 a 64 anos";227;237;464
"De 65 a 69 anos";192;166;358
"De 70 a 74 anos";127;130;257
"De 75 a 79 anos";94;104;198
"De 80 anos ou mais";97;133;230
"Total";7388;7152;14540
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

