 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312500 Ewbank da Câmara
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";137;131;268
"De 5 a 9 anos";133;133;266
"De 10 a 14 anos";138;140;278
"De 15 a 19 anos";142;154;296
"De 20 a 24 anos";166;171;337
"De 25 a 29 anos";156;176;332
"De 30 a 34 anos";149;154;303
"De 35 a 39 anos";121;154;275
"De 40 a 44 anos";136;130;266
"De 45 a 49 anos";128;136;264
"De 50 a 54 anos";132;134;266
"De 55 a 59 anos";114;116;230
"De 60 a 64 anos";83;89;172
"De 65 a 69 anos";60;69;129
"De 70 a 74 anos";46;45;91
"De 75 a 79 anos";28;35;63
"De 80 anos ou mais";33;44;77
"Total";1902;2011;3913
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

