 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230330 Cariús
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";680;620;1300
"De 5 a 9 anos";738;718;1456
"De 10 a 14 anos";873;927;1800
"De 15 a 19 anos";1003;914;1917
"De 20 a 24 anos";850;764;1614
"De 25 a 29 anos";713;661;1374
"De 30 a 34 anos";619;643;1262
"De 35 a 39 anos";587;575;1162
"De 40 a 44 anos";582;603;1185
"De 45 a 49 anos";561;573;1134
"De 50 a 54 anos";459;467;926
"De 55 a 59 anos";421;452;873
"De 60 a 64 anos";380;424;804
"De 65 a 69 anos";333;332;665
"De 70 a 74 anos";283;305;588
"De 75 a 79 anos";196;190;386
"De 80 anos ou mais";242;256;498
"Total";9520;9424;18944
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

