 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432180 Três de Maio
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";915;834;1749
"De 5 a 9 anos";1073;1001;2074
"De 10 a 14 anos";1081;1110;2191
"De 15 a 19 anos";1139;1099;2238
"De 20 a 24 anos";949;983;1932
"De 25 a 29 anos";851;915;1766
"De 30 a 34 anos";898;939;1837
"De 35 a 39 anos";922;974;1896
"De 40 a 44 anos";889;901;1790
"De 45 a 49 anos";774;812;1586
"De 50 a 54 anos";644;700;1344
"De 55 a 59 anos";491;551;1042
"De 60 a 64 anos";406;504;910
"De 65 a 69 anos";354;422;776
"De 70 a 74 anos";275;337;612
"De 75 a 79 anos";175;319;494
"De 80 anos ou mais";98;187;285
"Total";11934;12588;24522
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

