 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150550 Paragominas
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5903;5895;11798
"De 5 a 9 anos";5017;5254;10271
"De 10 a 14 anos";4984;4960;9944
"De 15 a 19 anos";4379;4868;9247
"De 20 a 24 anos";4125;4011;8136
"De 25 a 29 anos";3516;3442;6958
"De 30 a 34 anos";2994;2831;5825
"De 35 a 39 anos";2378;2236;4614
"De 40 a 44 anos";1998;1629;3627
"De 45 a 49 anos";1512;1289;2801
"De 50 a 54 anos";1023;787;1810
"De 55 a 59 anos";725;623;1348
"De 60 a 64 anos";487;386;873
"De 65 a 69 anos";316;284;600
"De 70 a 74 anos";228;140;368
"De 75 a 79 anos";115;100;215
"De 80 anos ou mais";108;116;224
"Total";39808;38851;78659
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

