 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230120 Aracoiaba
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";977;932;1909
"De 5 a 9 anos";976;929;1905
"De 10 a 14 anos";1018;964;1982
"De 15 a 19 anos";1143;1068;2211
"De 20 a 24 anos";1268;1201;2469
"De 25 a 29 anos";1180;1149;2329
"De 30 a 34 anos";1109;1066;2175
"De 35 a 39 anos";993;962;1955
"De 40 a 44 anos";843;843;1686
"De 45 a 49 anos";758;782;1540
"De 50 a 54 anos";712;754;1466
"De 55 a 59 anos";566;639;1205
"De 60 a 64 anos";442;514;956
"De 65 a 69 anos";386;424;810
"De 70 a 74 anos";310;338;648
"De 75 a 79 anos";229;279;508
"De 80 anos ou mais";300;401;701
"Total";13210;13245;26455
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

