 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313480 Jacuí
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";239;229;468
"De 5 a 9 anos";282;264;546
"De 10 a 14 anos";331;300;631
"De 15 a 19 anos";310;281;591
"De 20 a 24 anos";298;287;585
"De 25 a 29 anos";308;290;598
"De 30 a 34 anos";296;269;565
"De 35 a 39 anos";263;250;513
"De 40 a 44 anos";253;248;501
"De 45 a 49 anos";257;244;501
"De 50 a 54 anos";258;238;496
"De 55 a 59 anos";262;211;473
"De 60 a 64 anos";189;176;365
"De 65 a 69 anos";139;132;271
"De 70 a 74 anos";105;103;208
"De 75 a 79 anos";74;79;153
"De 80 anos ou mais";86;94;180
"Total";3950;3695;7645
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

