 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292030 Malhada de Pedras
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";296;315;611
"De 5 a 9 anos";340;348;688
"De 10 a 14 anos";412;411;823
"De 15 a 19 anos";423;421;844
"De 20 a 24 anos";386;345;731
"De 25 a 29 anos";394;340;734
"De 30 a 34 anos";336;293;629
"De 35 a 39 anos";294;291;585
"De 40 a 44 anos";307;282;589
"De 45 a 49 anos";264;227;491
"De 50 a 54 anos";198;186;384
"De 55 a 59 anos";154;182;336
"De 60 a 64 anos";169;150;319
"De 65 a 69 anos";161;162;323
"De 70 a 74 anos";123;117;240
"De 75 a 79 anos";68;58;126
"De 80 anos ou mais";87;101;188
"Total";4412;4229;8641
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

