 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261640 Vitória de Santo Antão
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";6252;5986;12238
"De 5 a 9 anos";6214;6187;12401
"De 10 a 14 anos";6502;6434;12936
"De 15 a 19 anos";6876;6847;13723
"De 20 a 24 anos";5926;5973;11899
"De 25 a 29 anos";4834;5183;10017
"De 30 a 34 anos";4191;4712;8903
"De 35 a 39 anos";3610;4178;7788
"De 40 a 44 anos";3007;3424;6431
"De 45 a 49 anos";2442;2897;5339
"De 50 a 54 anos";2113;2575;4688
"De 55 a 59 anos";1689;1971;3660
"De 60 a 64 anos";1512;1838;3350
"De 65 a 69 anos";1120;1323;2443
"De 70 a 74 anos";854;1034;1888
"De 75 a 79 anos";593;667;1260
"De 80 anos ou mais";684;919;1603
"Total";58419;62148;120567
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

