 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211240 Turiaçu
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2577;2553;5130
"De 5 a 9 anos";2440;2280;4720
"De 10 a 14 anos";2397;2267;4664
"De 15 a 19 anos";2045;1811;3856
"De 20 a 24 anos";1503;1301;2804
"De 25 a 29 anos";1054;948;2002
"De 30 a 34 anos";877;765;1642
"De 35 a 39 anos";718;700;1418
"De 40 a 44 anos";611;609;1220
"De 45 a 49 anos";610;524;1134
"De 50 a 54 anos";433;434;867
"De 55 a 59 anos";426;409;835
"De 60 a 64 anos";338;274;612
"De 65 a 69 anos";326;234;560
"De 70 a 74 anos";183;155;338
"De 75 a 79 anos";116;147;263
"De 80 anos ou mais";127;119;246
"Total";16781;15530;32311
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

