 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251480 São José dos Cordeiros
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";140;136;276
"De 5 a 9 anos";135;128;263
"De 10 a 14 anos";145;134;279
"De 15 a 19 anos";138;136;274
"De 20 a 24 anos";127;131;258
"De 25 a 29 anos";124;124;248
"De 30 a 34 anos";128;151;279
"De 35 a 39 anos";131;154;285
"De 40 a 44 anos";123;126;249
"De 45 a 49 anos";121;120;241
"De 50 a 54 anos";112;109;221
"De 55 a 59 anos";97;94;191
"De 60 a 64 anos";87;80;167
"De 65 a 69 anos";73;76;149
"De 70 a 74 anos";58;63;121
"De 75 a 79 anos";45;54;99
"De 80 anos ou mais";55;68;123
"Total";1839;1884;3723
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

