 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171190 Lagoa da Confusão
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";637;607;1244
"De 5 a 9 anos";639;583;1222
"De 10 a 14 anos";671;587;1258
"De 15 a 19 anos";618;559;1177
"De 20 a 24 anos";602;541;1143
"De 25 a 29 anos";592;486;1078
"De 30 a 34 anos";592;482;1074
"De 35 a 39 anos";527;469;996
"De 40 a 44 anos";498;378;876
"De 45 a 49 anos";430;305;735
"De 50 a 54 anos";333;229;562
"De 55 a 59 anos";249;171;420
"De 60 a 64 anos";177;132;309
"De 65 a 69 anos";126;91;217
"De 70 a 74 anos";93;72;165
"De 75 a 79 anos";61;53;114
"De 80 anos ou mais";59;57;116
"Total";6904;5802;12706
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

