 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250580 Duas Estradas
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";185;177;362
"De 5 a 9 anos";209;198;407
"De 10 a 14 anos";205;198;403
"De 15 a 19 anos";216;191;407
"De 20 a 24 anos";174;154;328
"De 25 a 29 anos";113;124;237
"De 30 a 34 anos";105;117;222
"De 35 a 39 anos";108;112;220
"De 40 a 44 anos";82;99;181
"De 45 a 49 anos";65;82;147
"De 50 a 54 anos";69;82;151
"De 55 a 59 anos";77;92;169
"De 60 a 64 anos";63;95;158
"De 65 a 69 anos";56;66;122
"De 70 a 74 anos";51;42;93
"De 75 a 79 anos";55;42;97
"De 80 anos ou mais";62;75;137
"Total";1895;1946;3841
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

