 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220120 Barras
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2007;1917;3924
"De 5 a 9 anos";1933;1853;3786
"De 10 a 14 anos";2019;1903;3922
"De 15 a 19 anos";2272;2145;4417
"De 20 a 24 anos";2125;1978;4103
"De 25 a 29 anos";1855;2004;3859
"De 30 a 34 anos";1899;1968;3867
"De 35 a 39 anos";1760;1807;3567
"De 40 a 44 anos";1532;1665;3197
"De 45 a 49 anos";1209;1223;2432
"De 50 a 54 anos";1134;1189;2323
"De 55 a 59 anos";983;992;1975
"De 60 a 64 anos";784;859;1643
"De 65 a 69 anos";700;787;1487
"De 70 a 74 anos";507;560;1067
"De 75 a 79 anos";313;408;721
"De 80 anos ou mais";370;525;895
"Total";23402;23783;47185
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

