 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220045 Alvorada do Gurguéia
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";275;258;533
"De 5 a 9 anos";266;236;502
"De 10 a 14 anos";277;247;524
"De 15 a 19 anos";275;246;521
"De 20 a 24 anos";263;232;495
"De 25 a 29 anos";226;214;440
"De 30 a 34 anos";202;190;392
"De 35 a 39 anos";209;195;404
"De 40 a 44 anos";176;170;346
"De 45 a 49 anos";131;129;260
"De 50 a 54 anos";128;108;236
"De 55 a 59 anos";119;102;221
"De 60 a 64 anos";82;92;174
"De 65 a 69 anos";63;68;131
"De 70 a 74 anos";47;47;94
"De 75 a 79 anos";29;32;61
"De 80 anos ou mais";24;34;58
"Total";2792;2600;5392
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

