 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 317060 Vargem Bonita
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";84;72;156
"De 5 a 9 anos";93;93;186
"De 10 a 14 anos";123;104;227
"De 15 a 19 anos";125;111;236
"De 20 a 24 anos";85;72;157
"De 25 a 29 anos";73;83;156
"De 30 a 34 anos";102;84;186
"De 35 a 39 anos";102;82;184
"De 40 a 44 anos";103;78;181
"De 45 a 49 anos";76;73;149
"De 50 a 54 anos";66;44;110
"De 55 a 59 anos";54;49;103
"De 60 a 64 anos";40;43;83
"De 65 a 69 anos";37;23;60
"De 70 a 74 anos";18;19;37
"De 75 a 79 anos";17;15;32
"De 80 anos ou mais";16;10;26
"Total";1214;1055;2269
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

