 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 355450 Tietê
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1339;1291;2630
"De 5 a 9 anos";1406;1342;2748
"De 10 a 14 anos";1445;1414;2859
"De 15 a 19 anos";1573;1444;3017
"De 20 a 24 anos";1727;1650;3377
"De 25 a 29 anos";1585;1593;3178
"De 30 a 34 anos";1436;1397;2833
"De 35 a 39 anos";1338;1319;2657
"De 40 a 44 anos";1286;1264;2550
"De 45 a 49 anos";1199;1165;2364
"De 50 a 54 anos";955;1002;1957
"De 55 a 59 anos";783;857;1640
"De 60 a 64 anos";587;673;1260
"De 65 a 69 anos";453;542;995
"De 70 a 74 anos";360;471;831
"De 75 a 79 anos";250;381;631
"De 80 anos ou mais";236;418;654
"Total";17958;18223;36181
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

