 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313655 José Raydan
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";176;167;343
"De 5 a 9 anos";185;147;332
"De 10 a 14 anos";176;193;369
"De 15 a 19 anos";206;197;403
"De 20 a 24 anos";211;210;421
"De 25 a 29 anos";197;191;388
"De 30 a 34 anos";196;183;379
"De 35 a 39 anos";173;165;338
"De 40 a 44 anos";170;142;312
"De 45 a 49 anos";155;136;291
"De 50 a 54 anos";156;127;283
"De 55 a 59 anos";105;85;190
"De 60 a 64 anos";102;110;212
"De 65 a 69 anos";87;87;174
"De 70 a 74 anos";62;68;130
"De 75 a 79 anos";56;66;122
"De 80 anos ou mais";51;84;135
"Total";2464;2358;4822
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

