 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240730 Marcelino Vieira
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";428;412;840
"De 5 a 9 anos";451;461;912
"De 10 a 14 anos";524;501;1025
"De 15 a 19 anos";489;494;983
"De 20 a 24 anos";349;335;684
"De 25 a 29 anos";246;263;509
"De 30 a 34 anos";245;275;520
"De 35 a 39 anos";261;297;558
"De 40 a 44 anos";229;253;482
"De 45 a 49 anos";192;237;429
"De 50 a 54 anos";185;197;382
"De 55 a 59 anos";146;150;296
"De 60 a 64 anos";140;150;290
"De 65 a 69 anos";87;93;180
"De 70 a 74 anos";84;100;184
"De 75 a 79 anos";82;100;182
"De 80 anos ou mais";79;55;134
"Total";4217;4373;8590
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

