 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314910 Pedralva
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";447;424;871
"De 5 a 9 anos";580;566;1146
"De 10 a 14 anos";565;555;1120
"De 15 a 19 anos";544;513;1057
"De 20 a 24 anos";515;461;976
"De 25 a 29 anos";460;401;861
"De 30 a 34 anos";422;426;848
"De 35 a 39 anos";464;443;907
"De 40 a 44 anos";463;416;879
"De 45 a 49 anos";391;347;738
"De 50 a 54 anos";323;298;621
"De 55 a 59 anos";261;252;513
"De 60 a 64 anos";206;209;415
"De 65 a 69 anos";153;167;320
"De 70 a 74 anos";135;131;266
"De 75 a 79 anos";87;107;194
"De 80 anos ou mais";75;89;164
"Total";6091;5805;11896
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

