 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320506 Venda Nova do Imigrante
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";773;692;1465
"De 5 a 9 anos";813;753;1566
"De 10 a 14 anos";888;849;1737
"De 15 a 19 anos";875;853;1728
"De 20 a 24 anos";863;847;1710
"De 25 a 29 anos";737;743;1480
"De 30 a 34 anos";705;724;1429
"De 35 a 39 anos";717;634;1351
"De 40 a 44 anos";623;529;1152
"De 45 a 49 anos";474;451;925
"De 50 a 54 anos";349;331;680
"De 55 a 59 anos";255;250;505
"De 60 a 64 anos";219;216;435
"De 65 a 69 anos";165;167;332
"De 70 a 74 anos";134;130;264
"De 75 a 79 anos";77;107;184
"De 80 anos ou mais";44;66;110
"Total";8711;8342;17053
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

