 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314420 Nacip Raydan
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";113;138;251
"De 5 a 9 anos";152;153;305
"De 10 a 14 anos";176;157;333
"De 15 a 19 anos";174;146;320
"De 20 a 24 anos";137;112;249
"De 25 a 29 anos";111;113;224
"De 30 a 34 anos";106;104;210
"De 35 a 39 anos";103;103;206
"De 40 a 44 anos";113;83;196
"De 45 a 49 anos";80;87;167
"De 50 a 54 anos";67;74;141
"De 55 a 59 anos";58;72;130
"De 60 a 64 anos";64;63;127
"De 65 a 69 anos";60;65;125
"De 70 a 74 anos";46;48;94
"De 75 a 79 anos";36;30;66
"De 80 anos ou mais";32;34;66
"Total";1628;1582;3210
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

