 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330450 Rio das Flores
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";337;322;659
"De 5 a 9 anos";339;313;652
"De 10 a 14 anos";322;283;605
"De 15 a 19 anos";297;311;608
"De 20 a 24 anos";373;351;724
"De 25 a 29 anos";372;370;742
"De 30 a 34 anos";354;343;697
"De 35 a 39 anos";341;362;703
"De 40 a 44 anos";318;324;642
"De 45 a 49 anos";311;340;651
"De 50 a 54 anos";290;313;603
"De 55 a 59 anos";253;304;557
"De 60 a 64 anos";219;233;452
"De 65 a 69 anos";169;179;348
"De 70 a 74 anos";133;142;275
"De 75 a 79 anos";104;96;200
"De 80 anos ou mais";105;121;226
"Total";4637;4707;9344
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

