 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220140 Barro Duro
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";311;311;622
"De 5 a 9 anos";363;309;672
"De 10 a 14 anos";350;312;662
"De 15 a 19 anos";318;321;639
"De 20 a 24 anos";328;329;657
"De 25 a 29 anos";276;270;546
"De 30 a 34 anos";234;253;487
"De 35 a 39 anos";199;194;393
"De 40 a 44 anos";167;189;356
"De 45 a 49 anos";164;193;357
"De 50 a 54 anos";146;180;326
"De 55 a 59 anos";112;151;263
"De 60 a 64 anos";90;115;205
"De 65 a 69 anos";89;105;194
"De 70 a 74 anos";77;88;165
"De 75 a 79 anos";47;66;113
"De 80 anos ou mais";51;71;122
"Total";3322;3457;6779
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

