 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130068 Boa Vista do Ramos
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";917;895;1812
"De 5 a 9 anos";816;841;1657
"De 10 a 14 anos";776;770;1546
"De 15 a 19 anos";620;568;1188
"De 20 a 24 anos";497;443;940
"De 25 a 29 anos";394;341;735
"De 30 a 34 anos";329;259;588
"De 35 a 39 anos";267;222;489
"De 40 a 44 anos";204;200;404
"De 45 a 49 anos";195;149;344
"De 50 a 54 anos";110;97;207
"De 55 a 59 anos";112;108;220
"De 60 a 64 anos";92;79;171
"De 65 a 69 anos";96;66;162
"De 70 a 74 anos";53;24;77
"De 75 a 79 anos";33;41;74
"De 80 anos ou mais";65;45;110
"Total";5576;5148;10724
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

