 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 293305 Várzea da Roça
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";514;479;993
"De 5 a 9 anos";603;547;1150
"De 10 a 14 anos";716;653;1369
"De 15 a 19 anos";748;663;1411
"De 20 a 24 anos";654;594;1248
"De 25 a 29 anos";561;550;1111
"De 30 a 34 anos";498;507;1005
"De 35 a 39 anos";445;458;903
"De 40 a 44 anos";413;427;840
"De 45 a 49 anos";392;396;788
"De 50 a 54 anos";345;352;697
"De 55 a 59 anos";287;288;575
"De 60 a 64 anos";260;291;551
"De 65 a 69 anos";231;261;492
"De 70 a 74 anos";181;186;367
"De 75 a 79 anos";124;127;251
"De 80 anos ou mais";163;193;356
"Total";7135;6972;14107
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

