 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250375 Cajazeirinhas
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";157;151;308
"De 5 a 9 anos";144;143;287
"De 10 a 14 anos";150;144;294
"De 15 a 19 anos";186;165;351
"De 20 a 24 anos";165;161;326
"De 25 a 29 anos";110;98;208
"De 30 a 34 anos";88;102;190
"De 35 a 39 anos";87;96;183
"De 40 a 44 anos";91;91;182
"De 45 a 49 anos";72;69;141
"De 50 a 54 anos";73;64;137
"De 55 a 59 anos";43;49;92
"De 60 a 64 anos";50;49;99
"De 65 a 69 anos";37;36;73
"De 70 a 74 anos";26;26;52
"De 75 a 79 anos";22;22;44
"De 80 anos ou mais";34;13;47
"Total";1535;1479;3014
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

