 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290480 Caatiba
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";514;479;993
"De 5 a 9 anos";572;510;1082
"De 10 a 14 anos";579;542;1121
"De 15 a 19 anos";572;560;1132
"De 20 a 24 anos";652;563;1215
"De 25 a 29 anos";599;519;1118
"De 30 a 34 anos";520;468;988
"De 35 a 39 anos";440;394;834
"De 40 a 44 anos";383;335;718
"De 45 a 49 anos";346;258;604
"De 50 a 54 anos";247;230;477
"De 55 a 59 anos";237;229;466
"De 60 a 64 anos";183;170;353
"De 65 a 69 anos";169;169;338
"De 70 a 74 anos";134;109;243
"De 75 a 79 anos";90;75;165
"De 80 anos ou mais";104;99;203
"Total";6341;5709;12050
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

