 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351240 Cordeirópolis
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";784;741;1525
"De 5 a 9 anos";868;819;1687
"De 10 a 14 anos";849;838;1687
"De 15 a 19 anos";898;872;1770
"De 20 a 24 anos";965;929;1894
"De 25 a 29 anos";976;902;1878
"De 30 a 34 anos";873;853;1726
"De 35 a 39 anos";803;761;1564
"De 40 a 44 anos";736;712;1448
"De 45 a 49 anos";635;648;1283
"De 50 a 54 anos";532;537;1069
"De 55 a 59 anos";420;439;859
"De 60 a 64 anos";309;331;640
"De 65 a 69 anos";238;273;511
"De 70 a 74 anos";185;226;411
"De 75 a 79 anos";134;164;298
"De 80 anos ou mais";110;182;292
"Total";10315;10227;20542
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

