 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421100 Mondaí
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";318;304;622
"De 5 a 9 anos";370;385;755
"De 10 a 14 anos";466;435;901
"De 15 a 19 anos";508;445;953
"De 20 a 24 anos";512;438;950
"De 25 a 29 anos";408;312;720
"De 30 a 34 anos";368;326;694
"De 35 a 39 anos";393;349;742
"De 40 a 44 anos";384;341;725
"De 45 a 49 anos";320;307;627
"De 50 a 54 anos";272;271;543
"De 55 a 59 anos";201;187;388
"De 60 a 64 anos";162;175;337
"De 65 a 69 anos";114;144;258
"De 70 a 74 anos";90;94;184
"De 75 a 79 anos";61;94;155
"De 80 anos ou mais";56;75;131
"Total";5003;4682;9685
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

