 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210160 Barra do Corda
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";4977;4815;9792
"De 5 a 9 anos";5227;5041;10268
"De 10 a 14 anos";5138;4840;9978
"De 15 a 19 anos";4907;4794;9701
"De 20 a 24 anos";4218;3938;8156
"De 25 a 29 anos";2984;2993;5977
"De 30 a 34 anos";2388;2455;4843
"De 35 a 39 anos";2250;2215;4465
"De 40 a 44 anos";1882;1928;3810
"De 45 a 49 anos";1578;1582;3160
"De 50 a 54 anos";1428;1486;2914
"De 55 a 59 anos";1265;1252;2517
"De 60 a 64 anos";1082;1093;2175
"De 65 a 69 anos";916;852;1768
"De 70 a 74 anos";629;562;1191
"De 75 a 79 anos";381;382;763
"De 80 anos ou mais";468;467;935
"Total";41718;40695;82413
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

