 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421795 Tigrinhos
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";41;39;80
"De 5 a 9 anos";38;40;78
"De 10 a 14 anos";37;32;69
"De 15 a 19 anos";42;31;73
"De 20 a 24 anos";43;46;89
"De 25 a 29 anos";85;65;150
"De 30 a 34 anos";57;54;111
"De 35 a 39 anos";53;49;102
"De 40 a 44 anos";59;49;108
"De 45 a 49 anos";45;52;97
"De 50 a 54 anos";59;52;111
"De 55 a 59 anos";86;67;153
"De 60 a 64 anos";65;64;129
"De 65 a 69 anos";47;54;101
"De 70 a 74 anos";29;30;59
"De 75 a 79 anos";18;26;44
"De 80 anos ou mais";20;45;65
"Total";824;795;1619
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

