 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314750 Passabém
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";45;43;88
"De 5 a 9 anos";44;40;84
"De 10 a 14 anos";43;41;84
"De 15 a 19 anos";39;49;88
"De 20 a 24 anos";46;49;95
"De 25 a 29 anos";61;68;129
"De 30 a 34 anos";55;62;117
"De 35 a 39 anos";58;56;114
"De 40 a 44 anos";63;56;119
"De 45 a 49 anos";56;62;118
"De 50 a 54 anos";67;51;118
"De 55 a 59 anos";62;50;112
"De 60 a 64 anos";51;56;107
"De 65 a 69 anos";42;45;87
"De 70 a 74 anos";29;36;65
"De 75 a 79 anos";20;34;54
"De 80 anos ou mais";26;44;70
"Total";807;842;1649
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

