 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250205 Bernardino Batista
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";184;141;325
"De 5 a 9 anos";180;191;371
"De 10 a 14 anos";193;188;381
"De 15 a 19 anos";144;159;303
"De 20 a 24 anos";81;97;178
"De 25 a 29 anos";60;75;135
"De 30 a 34 anos";56;84;140
"De 35 a 39 anos";75;71;146
"De 40 a 44 anos";50;60;110
"De 45 a 49 anos";54;66;120
"De 50 a 54 anos";42;46;88
"De 55 a 59 anos";44;34;78
"De 60 a 64 anos";31;40;71
"De 65 a 69 anos";16;31;47
"De 70 a 74 anos";24;25;49
"De 75 a 79 anos";18;15;33
"De 80 anos ou mais";18;28;46
"Total";1270;1351;2621
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

