 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430865 Garruchos
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";93;88;181
"De 5 a 9 anos";88;81;169
"De 10 a 14 anos";81;74;155
"De 15 a 19 anos";79;73;152
"De 20 a 24 anos";101;88;189
"De 25 a 29 anos";114;115;229
"De 30 a 34 anos";81;86;167
"De 35 a 39 anos";94;102;196
"De 40 a 44 anos";97;107;204
"De 45 a 49 anos";105;99;204
"De 50 a 54 anos";112;108;220
"De 55 a 59 anos";115;122;237
"De 60 a 64 anos";107;86;193
"De 65 a 69 anos";84;69;153
"De 70 a 74 anos";58;55;113
"De 75 a 79 anos";41;32;73
"De 80 anos ou mais";43;46;89
"Total";1493;1431;2924
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

