 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353600 Parapuã
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";378;361;739
"De 5 a 9 anos";416;392;808
"De 10 a 14 anos";448;398;846
"De 15 a 19 anos";512;426;938
"De 20 a 24 anos";485;471;956
"De 25 a 29 anos";473;407;880
"De 30 a 34 anos";379;429;808
"De 35 a 39 anos";383;382;765
"De 40 a 44 anos";401;435;836
"De 45 a 49 anos";409;337;746
"De 50 a 54 anos";322;302;624
"De 55 a 59 anos";256;303;559
"De 60 a 64 anos";218;238;456
"De 65 a 69 anos";210;225;435
"De 70 a 74 anos";165;172;337
"De 75 a 79 anos";139;125;264
"De 80 anos ou mais";95;116;211
"Total";5689;5519;11208
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

