 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330385 Paty do Alferes
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1045;996;2041
"De 5 a 9 anos";1253;1212;2465
"De 10 a 14 anos";1182;1188;2370
"De 15 a 19 anos";1233;1178;2411
"De 20 a 24 anos";1173;1165;2338
"De 25 a 29 anos";1003;1053;2056
"De 30 a 34 anos";921;998;1919
"De 35 a 39 anos";944;1005;1949
"De 40 a 44 anos";924;1009;1933
"De 45 a 49 anos";810;811;1621
"De 50 a 54 anos";614;619;1233
"De 55 a 59 anos";516;522;1038
"De 60 a 64 anos";372;431;803
"De 65 a 69 anos";314;371;685
"De 70 a 74 anos";287;312;599
"De 75 a 79 anos";189;236;425
"De 80 anos ou mais";149;195;344
"Total";12929;13301;26230
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

