 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 160055 Pracuúba
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";365;348;713
"De 5 a 9 anos";334;281;615
"De 10 a 14 anos";279;290;569
"De 15 a 19 anos";261;243;504
"De 20 a 24 anos";198;198;396
"De 25 a 29 anos";189;179;368
"De 30 a 34 anos";172;176;348
"De 35 a 39 anos";150;162;312
"De 40 a 44 anos";135;109;244
"De 45 a 49 anos";109;78;187
"De 50 a 54 anos";81;58;139
"De 55 a 59 anos";60;39;99
"De 60 a 64 anos";51;39;90
"De 65 a 69 anos";30;26;56
"De 70 a 74 anos";22;16;38
"De 75 a 79 anos";16;11;27
"De 80 anos ou mais";14;15;29
"Total";2466;2268;4734
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

