 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171865 Rio da Conceição
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";89;85;174
"De 5 a 9 anos";85;78;163
"De 10 a 14 anos";123;115;238
"De 15 a 19 anos";110;115;225
"De 20 a 24 anos";102;104;206
"De 25 a 29 anos";88;84;172
"De 30 a 34 anos";81;86;167
"De 35 a 39 anos";62;72;134
"De 40 a 44 anos";68;49;117
"De 45 a 49 anos";36;46;82
"De 50 a 54 anos";37;30;67
"De 55 a 59 anos";30;27;57
"De 60 a 64 anos";15;23;38
"De 65 a 69 anos";23;24;47
"De 70 a 74 anos";11;16;27
"De 75 a 79 anos";12;14;26
"De 80 anos ou mais";14;11;25
"Total";986;979;1965
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

