 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312650 Francisco Badaró
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";273;258;531
"De 5 a 9 anos";317;290;607
"De 10 a 14 anos";435;404;839
"De 15 a 19 anos";490;406;896
"De 20 a 24 anos";510;468;978
"De 25 a 29 anos";581;460;1041
"De 30 a 34 anos";476;401;877
"De 35 a 39 anos";346;331;677
"De 40 a 44 anos";352;271;623
"De 45 a 49 anos";317;288;605
"De 50 a 54 anos";316;253;569
"De 55 a 59 anos";264;237;501
"De 60 a 64 anos";211;228;439
"De 65 a 69 anos";168;191;359
"De 70 a 74 anos";127;180;307
"De 75 a 79 anos";91;138;229
"De 80 anos ou mais";121;190;311
"Total";5395;4994;10389
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

