 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353110 Mongaguá
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1956;1894;3850
"De 5 a 9 anos";1918;1856;3774
"De 10 a 14 anos";2093;1978;4071
"De 15 a 19 anos";1941;1829;3770
"De 20 a 24 anos";1914;1680;3594
"De 25 a 29 anos";1966;1717;3683
"De 30 a 34 anos";1873;1791;3664
"De 35 a 39 anos";1704;1688;3392
"De 40 a 44 anos";1505;1585;3090
"De 45 a 49 anos";1422;1632;3054
"De 50 a 54 anos";1427;1640;3067
"De 55 a 59 anos";1341;1575;2916
"De 60 a 64 anos";1185;1352;2537
"De 65 a 69 anos";952;1015;1967
"De 70 a 74 anos";665;727;1392
"De 75 a 79 anos";429;467;896
"De 80 anos ou mais";360;476;836
"Total";24651;24902;49553
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

