 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250480 Coremas
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";619;555;1174
"De 5 a 9 anos";704;647;1351
"De 10 a 14 anos";778;751;1529
"De 15 a 19 anos";715;690;1405
"De 20 a 24 anos";658;660;1318
"De 25 a 29 anos";611;636;1247
"De 30 a 34 anos";538;595;1133
"De 35 a 39 anos";476;515;991
"De 40 a 44 anos";473;479;952
"De 45 a 49 anos";443;464;907
"De 50 a 54 anos";356;400;756
"De 55 a 59 anos";290;338;628
"De 60 a 64 anos";274;318;592
"De 65 a 69 anos";212;267;479
"De 70 a 74 anos";167;232;399
"De 75 a 79 anos";106;150;256
"De 80 anos ou mais";155;173;328
"Total";7575;7870;15445
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

