 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292970 Sátiro Dias
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";785;766;1551
"De 5 a 9 anos";862;848;1710
"De 10 a 14 anos";1013;990;2003
"De 15 a 19 anos";1057;996;2053
"De 20 a 24 anos";930;862;1792
"De 25 a 29 anos";800;782;1582
"De 30 a 34 anos";744;713;1457
"De 35 a 39 anos";673;615;1288
"De 40 a 44 anos";555;542;1097
"De 45 a 49 anos";499;480;979
"De 50 a 54 anos";415;382;797
"De 55 a 59 anos";344;367;711
"De 60 a 64 anos";312;347;659
"De 65 a 69 anos";289;306;595
"De 70 a 74 anos";218;241;459
"De 75 a 79 anos";148;186;334
"De 80 anos ou mais";172;228;400
"Total";9816;9651;19467
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

