 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241330 Serra de São Bento
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";298;287;585
"De 5 a 9 anos";315;283;598
"De 10 a 14 anos";351;316;667
"De 15 a 19 anos";358;368;726
"De 20 a 24 anos";300;290;590
"De 25 a 29 anos";202;178;380
"De 30 a 34 anos";157;164;321
"De 35 a 39 anos";181;186;367
"De 40 a 44 anos";170;166;336
"De 45 a 49 anos";126;116;242
"De 50 a 54 anos";108;104;212
"De 55 a 59 anos";104;108;212
"De 60 a 64 anos";84;100;184
"De 65 a 69 anos";78;112;190
"De 70 a 74 anos";49;69;118
"De 75 a 79 anos";48;49;97
"De 80 anos ou mais";53;72;125
"Total";2982;2968;5950
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

