 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230460 General Sampaio
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";300;274;574
"De 5 a 9 anos";317;319;636
"De 10 a 14 anos";375;390;765
"De 15 a 19 anos";369;332;701
"De 20 a 24 anos";293;305;598
"De 25 a 29 anos";235;241;476
"De 30 a 34 anos";223;201;424
"De 35 a 39 anos";196;171;367
"De 40 a 44 anos";174;164;338
"De 45 a 49 anos";163;152;315
"De 50 a 54 anos";117;128;245
"De 55 a 59 anos";112;128;240
"De 60 a 64 anos";111;113;224
"De 65 a 69 anos";89;82;171
"De 70 a 74 anos";69;70;139
"De 75 a 79 anos";47;40;87
"De 80 anos ou mais";69;53;122
"Total";3259;3163;6422
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

