 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520753 Faina
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";221;200;421
"De 5 a 9 anos";244;246;490
"De 10 a 14 anos";300;278;578
"De 15 a 19 anos";271;243;514
"De 20 a 24 anos";228;216;444
"De 25 a 29 anos";216;237;453
"De 30 a 34 anos";259;279;538
"De 35 a 39 anos";313;296;609
"De 40 a 44 anos";316;269;585
"De 45 a 49 anos";279;238;517
"De 50 a 54 anos";252;221;473
"De 55 a 59 anos";206;186;392
"De 60 a 64 anos";175;147;322
"De 65 a 69 anos";148;110;258
"De 70 a 74 anos";101;77;178
"De 75 a 79 anos";60;50;110
"De 80 anos ou mais";67;51;118
"Total";3656;3344;7000
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

