 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313370 Itatiaiuçu
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";384;366;750
"De 5 a 9 anos";361;375;736
"De 10 a 14 anos";402;368;770
"De 15 a 19 anos";477;482;959
"De 20 a 24 anos";479;481;960
"De 25 a 29 anos";440;419;859
"De 30 a 34 anos";422;392;814
"De 35 a 39 anos";435;399;834
"De 40 a 44 anos";386;398;784
"De 45 a 49 anos";367;336;703
"De 50 a 54 anos";333;324;657
"De 55 a 59 anos";266;288;554
"De 60 a 64 anos";232;235;467
"De 65 a 69 anos";195;163;358
"De 70 a 74 anos";140;132;272
"De 75 a 79 anos";107;66;173
"De 80 anos ou mais";90;74;164
"Total";5516;5298;10814
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

