 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421420 Quilombo
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";299;285;584
"De 5 a 9 anos";270;270;540
"De 10 a 14 anos";275;279;554
"De 15 a 19 anos";321;324;645
"De 20 a 24 anos";387;403;790
"De 25 a 29 anos";428;406;834
"De 30 a 34 anos";403;373;776
"De 35 a 39 anos";358;333;691
"De 40 a 44 anos";317;307;624
"De 45 a 49 anos";341;344;685
"De 50 a 54 anos";373;354;727
"De 55 a 59 anos";352;326;678
"De 60 a 64 anos";288;272;560
"De 65 a 69 anos";223;221;444
"De 70 a 74 anos";167;168;335
"De 75 a 79 anos";109;121;230
"De 80 anos ou mais";109;140;249
"Total";5020;4926;9946
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

