 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410640 Cornélio Procópio
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1384;1320;2704
"De 5 a 9 anos";1378;1319;2697
"De 10 a 14 anos";1431;1365;2796
"De 15 a 19 anos";1507;1469;2976
"De 20 a 24 anos";1663;1613;3276
"De 25 a 29 anos";1764;1761;3525
"De 30 a 34 anos";1819;1795;3614
"De 35 a 39 anos";1764;1808;3572
"De 40 a 44 anos";1611;1788;3399
"De 45 a 49 anos";1514;1713;3227
"De 50 a 54 anos";1581;1764;3345
"De 55 a 59 anos";1417;1710;3127
"De 60 a 64 anos";1263;1534;2797
"De 65 a 69 anos";1106;1262;2368
"De 70 a 74 anos";804;963;1767
"De 75 a 79 anos";510;652;1162
"De 80 anos ou mais";606;887;1493
"Total";23122;24723;47845
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

