 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354325 Ribeirão Grande
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";302;292;594
"De 5 a 9 anos";329;340;669
"De 10 a 14 anos";334;355;689
"De 15 a 19 anos";344;334;678
"De 20 a 24 anos";345;331;676
"De 25 a 29 anos";327;322;649
"De 30 a 34 anos";309;272;581
"De 35 a 39 anos";300;270;570
"De 40 a 44 anos";260;251;511
"De 45 a 49 anos";234;208;442
"De 50 a 54 anos";177;164;341
"De 55 a 59 anos";164;150;314
"De 60 a 64 anos";154;142;296
"De 65 a 69 anos";125;107;232
"De 70 a 74 anos";88;84;172
"De 75 a 79 anos";49;49;98
"De 80 anos ou mais";43;37;80
"Total";3884;3708;7592
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

