 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 421835 Treviso
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";98;95;193
"De 5 a 9 anos";112;99;211
"De 10 a 14 anos";146;131;277
"De 15 a 19 anos";144;150;294
"De 20 a 24 anos";165;153;318
"De 25 a 29 anos";148;145;293
"De 30 a 34 anos";148;138;286
"De 35 a 39 anos";135;147;282
"De 40 a 44 anos";139;139;278
"De 45 a 49 anos";143;143;286
"De 50 a 54 anos";126;99;225
"De 55 a 59 anos";94;95;189
"De 60 a 64 anos";68;66;134
"De 65 a 69 anos";62;51;113
"De 70 a 74 anos";38;43;81
"De 75 a 79 anos";27;30;57
"De 80 anos ou mais";25;44;69
"Total";1818;1768;3586
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

