 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241430 Timbaúba dos Batistas
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";68;65;133
"De 5 a 9 anos";79;68;147
"De 10 a 14 anos";72;69;141
"De 15 a 19 anos";93;89;182
"De 20 a 24 anos";111;88;199
"De 25 a 29 anos";88;94;182
"De 30 a 34 anos";117;94;211
"De 35 a 39 anos";91;90;181
"De 40 a 44 anos";80;82;162
"De 45 a 49 anos";101;88;189
"De 50 a 54 anos";63;91;154
"De 55 a 59 anos";53;60;113
"De 60 a 64 anos";43;51;94
"De 65 a 69 anos";32;52;84
"De 70 a 74 anos";33;47;80
"De 75 a 79 anos";24;30;54
"De 80 anos ou mais";33;47;80
"Total";1181;1205;2386
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

