 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 432143 Terra de Areia
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";383;358;741
"De 5 a 9 anos";415;371;786
"De 10 a 14 anos";444;403;847
"De 15 a 19 anos";450;426;876
"De 20 a 24 anos";420;408;828
"De 25 a 29 anos";305;313;618
"De 30 a 34 anos";336;318;654
"De 35 a 39 anos";343;346;689
"De 40 a 44 anos";344;346;690
"De 45 a 49 anos";302;305;607
"De 50 a 54 anos";273;262;535
"De 55 a 59 anos";213;200;413
"De 60 a 64 anos";164;170;334
"De 65 a 69 anos";133;145;278
"De 70 a 74 anos";98;125;223
"De 75 a 79 anos";79;100;179
"De 80 anos ou mais";60;74;134
"Total";4762;4670;9432
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

