 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 310825 Bonito de Minas
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";481;463;944
"De 5 a 9 anos";597;544;1141
"De 10 a 14 anos";578;533;1111
"De 15 a 19 anos";533;513;1046
"De 20 a 24 anos";495;466;961
"De 25 a 29 anos";363;302;665
"De 30 a 34 anos";297;253;550
"De 35 a 39 anos";260;226;486
"De 40 a 44 anos";241;216;457
"De 45 a 49 anos";207;196;403
"De 50 a 54 anos";187;186;373
"De 55 a 59 anos";161;155;316
"De 60 a 64 anos";130;133;263
"De 65 a 69 anos";118;118;236
"De 70 a 74 anos";101;102;203
"De 75 a 79 anos";59;66;125
"De 80 anos ou mais";52;67;119
"Total";4860;4539;9399
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

