 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280440 Neópolis
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";924;894;1818
"De 5 a 9 anos";1059;1040;2099
"De 10 a 14 anos";1013;1027;2040
"De 15 a 19 anos";1067;1008;2075
"De 20 a 24 anos";950;921;1871
"De 25 a 29 anos";781;785;1566
"De 30 a 34 anos";662;651;1313
"De 35 a 39 anos";603;614;1217
"De 40 a 44 anos";522;511;1033
"De 45 a 49 anos";439;437;876
"De 50 a 54 anos";354;352;706
"De 55 a 59 anos";295;302;597
"De 60 a 64 anos";235;243;478
"De 65 a 69 anos";190;243;433
"De 70 a 74 anos";148;181;329
"De 75 a 79 anos";99;141;240
"De 80 anos ou mais";102;154;256
"Total";9443;9504;18947
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

