 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240390 Francisco Dantas
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";118;117;235
"De 5 a 9 anos";132;127;259
"De 10 a 14 anos";150;130;280
"De 15 a 19 anos";157;145;302
"De 20 a 24 anos";162;154;316
"De 25 a 29 anos";119;105;224
"De 30 a 34 anos";113;90;203
"De 35 a 39 anos";103;106;209
"De 40 a 44 anos";93;95;188
"De 45 a 49 anos";76;86;162
"De 50 a 54 anos";67;70;137
"De 55 a 59 anos";56;61;117
"De 60 a 64 anos";52;45;97
"De 65 a 69 anos";55;54;109
"De 70 a 74 anos";29;31;60
"De 75 a 79 anos";26;25;51
"De 80 anos ou mais";23;29;52
"Total";1531;1470;3001
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

