 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314400 Mutum
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";981;943;1924
"De 5 a 9 anos";1086;1022;2108
"De 10 a 14 anos";1215;1135;2350
"De 15 a 19 anos";1120;1089;2209
"De 20 a 24 anos";1096;1044;2140
"De 25 a 29 anos";1145;1092;2237
"De 30 a 34 anos";1070;1057;2127
"De 35 a 39 anos";1011;935;1946
"De 40 a 44 anos";937;902;1839
"De 45 a 49 anos";869;806;1675
"De 50 a 54 anos";734;743;1477
"De 55 a 59 anos";658;676;1334
"De 60 a 64 anos";535;555;1090
"De 65 a 69 anos";427;431;858
"De 70 a 74 anos";353;370;723
"De 75 a 79 anos";239;264;503
"De 80 anos ou mais";261;330;591
"Total";13737;13394;27131
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

