 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411680 Nova Cantu
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";307;301;608
"De 5 a 9 anos";370;360;730
"De 10 a 14 anos";460;419;879
"De 15 a 19 anos";395;380;775
"De 20 a 24 anos";331;317;648
"De 25 a 29 anos";277;274;551
"De 30 a 34 anos";272;305;577
"De 35 a 39 anos";293;326;619
"De 40 a 44 anos";321;304;625
"De 45 a 49 anos";274;260;534
"De 50 a 54 anos";241;203;444
"De 55 a 59 anos";181;178;359
"De 60 a 64 anos";153;141;294
"De 65 a 69 anos";119;110;229
"De 70 a 74 anos";93;82;175
"De 75 a 79 anos";63;48;111
"De 80 anos ou mais";54;49;103
"Total";4204;4057;8261
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

