 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250340 Cacimba de Areia
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";126;120;246
"De 5 a 9 anos";131;137;268
"De 10 a 14 anos";157;144;301
"De 15 a 19 anos";150;142;292
"De 20 a 24 anos";155;169;324
"De 25 a 29 anos";151;149;300
"De 30 a 34 anos";156;171;327
"De 35 a 39 anos";131;142;273
"De 40 a 44 anos";116;124;240
"De 45 a 49 anos";112;128;240
"De 50 a 54 anos";112;106;218
"De 55 a 59 anos";83;77;160
"De 60 a 64 anos";72;75;147
"De 65 a 69 anos";61;61;122
"De 70 a 74 anos";44;47;91
"De 75 a 79 anos";35;40;75
"De 80 anos ou mais";35;42;77
"Total";1827;1874;3701
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

