 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170300 Babaçulândia
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";521;505;1026
"De 5 a 9 anos";577;550;1127
"De 10 a 14 anos";576;567;1143
"De 15 a 19 anos";571;532;1103
"De 20 a 24 anos";589;478;1067
"De 25 a 29 anos";488;400;888
"De 30 a 34 anos";380;357;737
"De 35 a 39 anos";351;328;679
"De 40 a 44 anos";306;266;572
"De 45 a 49 anos";277;228;505
"De 50 a 54 anos";218;205;423
"De 55 a 59 anos";197;144;341
"De 60 a 64 anos";151;133;284
"De 65 a 69 anos";141;124;265
"De 70 a 74 anos";104;94;198
"De 75 a 79 anos";77;73;150
"De 80 anos ou mais";74;51;125
"Total";5598;5035;10633
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

