 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250915 Marizópolis
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";296;272;568
"De 5 a 9 anos";281;243;524
"De 10 a 14 anos";298;284;582
"De 15 a 19 anos";328;325;653
"De 20 a 24 anos";291;281;572
"De 25 a 29 anos";232;243;475
"De 30 a 34 anos";198;200;398
"De 35 a 39 anos";186;190;376
"De 40 a 44 anos";167;176;343
"De 45 a 49 anos";132;147;279
"De 50 a 54 anos";123;133;256
"De 55 a 59 anos";108;120;228
"De 60 a 64 anos";82;103;185
"De 65 a 69 anos";63;93;156
"De 70 a 74 anos";41;68;109
"De 75 a 79 anos";47;59;106
"De 80 anos ou mais";66;66;132
"Total";2939;3003;5942
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

