 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241470 Várzea
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";232;224;456
"De 5 a 9 anos";237;229;466
"De 10 a 14 anos";242;267;509
"De 15 a 19 anos";258;261;519
"De 20 a 24 anos";271;260;531
"De 25 a 29 anos";218;202;420
"De 30 a 34 anos";165;168;333
"De 35 a 39 anos";160;146;306
"De 40 a 44 anos";165;143;308
"De 45 a 49 anos";145;126;271
"De 50 a 54 anos";108;124;232
"De 55 a 59 anos";102;112;214
"De 60 a 64 anos";95;93;188
"De 65 a 69 anos";71;77;148
"De 70 a 74 anos";57;82;139
"De 75 a 79 anos";47;57;104
"De 80 anos ou mais";84;88;172
"Total";2657;2659;5316
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

